"scenario","scale","coverage_regime","component","term","replications","estimate_mean","conditional_truth_mean","marginal_truth_mean","marginal_bias","target_shift","empirical_se","mean_se","conditional_coverage","coverage_mcse","mean_n","mean_coverage_fraction","mean_transport_quality","marginal_claim_supported"
"fine_configuration",2.01,"failure_informative","coherent","covariate_x",200,0.00375882573106536,0.000322594173871917,0.00516044182169247,-0.00140161609062711,-0.00483784764782055,0.0294030410388833,0.035285411767452,0.985,0.00859505671883555,13.315,0.554791666666667,0.738533388067387,FALSE
"fine_configuration",2.01,"failure_informative","configuration","(Intercept)",200,2.18319669200967,2.18315761990428,2.08598285811296,0.0972138338967113,0.0971747617913182,0.163861686925507,0.257099933854719,1,0,13.315,0.554791666666667,0.738533388067387,FALSE
"fine_configuration",2.01,"failure_informative","configuration","covariate_x",200,0.0482567203659057,0.051160526518928,0.0928209105222391,-0.0445641901563334,-0.0416603840033111,0.26091924410716,0.278768911069681,1,0,13.315,0.554791666666667,0.738533388067387,FALSE
"fine_configuration",2.01,"failure_informative","total","(Intercept)",200,2.2961487616318,2.29866107385318,2.18627091065922,0.10987785097258,0.112390163193959,0.175052394845107,0.271865023560176,1,0,13.315,0.554791666666667,0.738533388067387,FALSE
"fine_configuration",2.01,"failure_informative","total","covariate_x",200,0.0520155460969711,0.0514831206927999,0.0979813523439316,-0.0459658062469605,-0.0464982316511317,0.274254746109293,0.295457933856024,1,0,13.315,0.554791666666667,0.738533388067387,FALSE
"fine_configuration",2.01,"supported_complete","coherent","(Intercept)",200,0.0993594754687394,0.100288052546262,0.100288052546262,-0.000928577077522404,0,0.019227934819624,0.020036283912753,0.99,0.00703562363973515,24,1,0.755509530964764,TRUE
"fine_configuration",2.01,"supported_complete","coherent","covariate_x",200,0.00643639480438141,0.00516044182169247,0.00516044182169247,0.00127595298268895,0,0.019652350596796,0.0207131386391422,0.955,0.0146586152142691,24,1,0.755509530964764,TRUE
"fine_configuration",2.01,"supported_complete","configuration","(Intercept)",200,2.08713291856473,2.08598285811296,2.08598285811296,0.00115006045176897,0,0.0777235502239091,0.140791058736579,1,0,24,1,0.755509530964764,TRUE
"fine_configuration",2.01,"supported_complete","configuration","covariate_x",200,0.0919716333050006,0.0928209105222391,0.0928209105222391,-0.000849277217238504,0,0.133655737267506,0.134790659370677,1,0,24,1,0.755509530964764,TRUE
"fine_configuration",2.01,"supported_complete","total","(Intercept)",200,2.18649239403347,2.18627091065922,2.18627091065922,0.000221483374246591,0,0.0816769440443924,0.14852318835269,1,0,24,1,0.755509530964764,TRUE
