"scenario","noise_regime","trials_per_condition","snr","regime_label","scale","metric","truth","estimate_mean","estimate_sd","interval_lower","interval_upper","n_valid","n_replications"
"broad_coherent","heteroskedastic",6,0.2,"low_power",4.01,"configuration",5.6621374255883e-17,0.0152488956542699,0.122259888262861,-0.170773854030815,0.252114066147678,48,48
"broad_coherent","heteroskedastic",6,0.2,"low_power",4.01,"coherent_share",1,1.66007573129862,3.40908440146271,0.0955230571641838,4.24206354524063,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",0.01,"activation",0.8,0.812198020635559,0.0642197132389943,0.68820153985899,0.917519660738885,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",0.01,"aggregate",10.88,11.2875296174125,1.87219529859785,8.20814810732614,14.736080003459,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",0.01,"total",2.72,2.82188240435313,0.468048824649463,2.05203702683153,3.68402000086476,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",0.01,"coherent",2.72,2.82188240435313,0.468048824649463,2.05203702683153,3.68402000086476,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",1.01,"activation",0.8,0.812198020635559,0.0642197132389943,0.68820153985899,0.917519660738885,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",1.01,"aggregate",10.88,11.2875296174125,1.87219529859785,8.20814810732614,14.736080003459,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",1.01,"total",2.72,2.82188240435312,0.468048824649463,2.05203702683153,3.68402000086476,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",1.01,"coherent",2.72,2.80916189360909,0.437628289480486,2.12674418850142,3.64865550949134,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",1.01,"configuration",0,0.0127205107440325,0.102546496616901,-0.154222657609779,0.20185085953429,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",1.01,"coherent_share",1,0.997915149566067,0.0364912550828761,0.937117132453286,1.06681286911207,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",2.01,"activation",0.8,0.812198020635559,0.0642197132389943,0.68820153985899,0.917519660738885,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",2.01,"aggregate",10.88,11.2875296174125,1.87219529859785,8.20814810732614,14.736080003459,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",2.01,"total",2.72,2.82188240435313,0.468048824649463,2.05203702683153,3.68402000086476,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",2.01,"coherent",2.72,2.80585311367427,0.435607242866705,2.10652859718062,3.61646406893093,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",2.01,"configuration",0,0.0160292906788518,0.118349828656898,-0.16804735346864,0.261145893629393,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",2.01,"coherent_share",1,0.997147454158536,0.0428877742183571,0.922655536876786,1.08450063442006,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",4.01,"activation",0.8,0.812198020635559,0.0642197132389943,0.68820153985899,0.917519660738885,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",4.01,"aggregate",10.88,11.2875296174125,1.87219529859785,8.20814810732614,14.736080003459,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",4.01,"total",2.72,2.82188240435312,0.468048824649463,2.05203702683153,3.68402000086476,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",4.01,"coherent",2.72,2.80663350869885,0.438530240549126,2.10815405202146,3.57494453845588,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",4.01,"configuration",9.05941988094128e-16,0.0152488956542702,0.122259888262861,-0.170773854030815,0.252114066147678,48,48
"broad_coherent","heteroskedastic",6,0.8,"recoverable",4.01,"coherent_share",1,0.997348102294357,0.0449797663553863,0.921476615252444,1.08599639370759,48,48
"broad_coherent","heteroskedastic",24,0,"null",0.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"broad_coherent","heteroskedastic",24,0,"null",0.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"broad_coherent","heteroskedastic",24,0,"null",0.01,"total",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"broad_coherent","heteroskedastic",24,0,"null",0.01,"coherent",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"broad_coherent","heteroskedastic",24,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"broad_coherent","heteroskedastic",24,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"broad_coherent","heteroskedastic",24,0,"null",1.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"broad_coherent","heteroskedastic",24,0,"null",1.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"broad_coherent","heteroskedastic",24,0,"null",1.01,"total",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"broad_coherent","heteroskedastic",24,0,"null",1.01,"coherent",0,0.00231923519035983,0.0278942351946217,-0.0284997457429385,0.0526171135736834,48,48
"broad_coherent","heteroskedastic",24,0,"null",1.01,"configuration",0,-0.00482143343117439,0.035347134347766,-0.0522079236169184,0.0616182027304603,48,48
"broad_coherent","heteroskedastic",24,0,"null",1.01,"coherent_share",NA,0.635354169279742,1.45157727563358,-0.830886594824737,4.47470245017729,48,48
"broad_coherent","heteroskedastic",24,0,"null",2.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"broad_coherent","heteroskedastic",24,0,"null",2.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"broad_coherent","heteroskedastic",24,0,"null",2.01,"total",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"broad_coherent","heteroskedastic",24,0,"null",2.01,"coherent",0,0.00186659747927854,0.0217907217838078,-0.0222384846631506,0.031847949974871,48,48
"broad_coherent","heteroskedastic",24,0,"null",2.01,"configuration",0,-0.0043687957200931,0.0406166644973563,-0.0592756879500868,0.0791307543579492,48,48
"broad_coherent","heteroskedastic",24,0,"null",2.01,"coherent_share",NA,0.214164099562059,0.925394651807508,-1.37494037410973,1.28540441204084,48,48
"broad_coherent","heteroskedastic",24,0,"null",4.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"broad_coherent","heteroskedastic",24,0,"null",4.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"broad_coherent","heteroskedastic",24,0,"null",4.01,"total",0,-0.00250219824081455,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"broad_coherent","heteroskedastic",24,0,"null",4.01,"coherent",0,0.00136595225267287,0.0162511364395272,-0.0177819850540627,0.024073509675918,48,48
"broad_coherent","heteroskedastic",24,0,"null",4.01,"configuration",0,-0.00386815049348743,0.0439985897593597,-0.0649690810309938,0.0958871162033324,48,48
"broad_coherent","heteroskedastic",24,0,"null",4.01,"coherent_share",NA,0.0931183724802954,0.805815211320801,-0.879183537997382,0.788328156678785,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",0.01,"activation",0.2,0.209471384852898,0.0331704175682078,0.147401643203363,0.270116877473158,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",0.01,"aggregate",0.68,0.734396624036448,0.346532289531621,0.269153647115965,1.32569279596843,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",0.01,"total",0.17,0.183599156009112,0.0866330723829052,0.0672884117789912,0.331423198992107,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",0.01,"coherent",0.17,0.183599156009112,0.0866330723829052,0.0672884117789912,0.331423198992107,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",1.01,"activation",0.2,0.209471384852898,0.0331704175682078,0.147401643203363,0.270116877473158,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",1.01,"aggregate",0.68,0.734396624036448,0.346532289531621,0.269153647115965,1.32569279596843,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",1.01,"total",0.17,0.183599156009112,0.0866330723829052,0.0672884117789912,0.331423198992107,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",1.01,"coherent",0.17,0.188420589440286,0.0716293434951533,0.0931305794696294,0.320150355501013,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",1.01,"configuration",0,-0.00482143343117438,0.035347134347766,-0.0522079236169184,0.0616182027304603,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",1.01,"coherent_share",1,1.09426225612015,0.226509907535457,0.697548507263104,1.53488409278521,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",2.01,"activation",0.2,0.209471384852898,0.0331704175682078,0.147401643203363,0.270116877473158,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",2.01,"aggregate",0.68,0.734396624036448,0.346532289531621,0.269153647115965,1.32569279596843,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",2.01,"total",0.17,0.183599156009112,0.0866330723829052,0.0672884117789912,0.331423198992107,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",2.01,"coherent",0.17,0.187967951729205,0.0667065953146443,0.0963045603806115,0.311854028266204,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",2.01,"configuration",0,-0.00436879572009311,0.0406166644973563,-0.0592756879500868,0.0791307543579492,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",2.01,"coherent_share",1,1.10754482196074,0.258154939764027,0.694492244294327,1.61873106557958,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",4.01,"activation",0.2,0.209471384852898,0.0331704175682078,0.147401643203363,0.270116877473158,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",4.01,"aggregate",0.68,0.734396624036448,0.346532289531621,0.269153647115965,1.32569279596843,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",4.01,"total",0.17,0.183599156009112,0.0866330723829052,0.0672884117789912,0.331423198992107,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",4.01,"coherent",0.17,0.1874673065026,0.063862282213378,0.0958716235847302,0.310302565468577,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",4.01,"configuration",5.6621374255883e-17,-0.0038681504934874,0.0439985897593597,-0.0649690810309938,0.0958871162033324,48,48
"broad_coherent","heteroskedastic",24,0.2,"low_power",4.01,"coherent_share",1,1.11395627281218,0.28391053743687,0.672282484577374,1.66889299764713,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",0.01,"activation",0.8,0.809471384852898,0.0331704175682078,0.747401643203363,0.870116877473158,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",0.01,"aggregate",10.88,11.1276128750356,0.979410522778367,9.65438376201052,12.9463271744723,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",0.01,"total",2.72,2.78190321875889,0.244852630694592,2.41359594050263,3.23658179361809,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",0.01,"coherent",2.72,2.78190321875889,0.244852630694592,2.41359594050263,3.23658179361809,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",1.01,"activation",0.8,0.809471384852898,0.0331704175682078,0.747401643203363,0.870116877473158,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",1.01,"aggregate",10.88,11.1276128750356,0.979410522778367,9.65438376201052,12.9463271744723,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",1.01,"total",2.72,2.78190321875889,0.244852630694592,2.41359594050263,3.23658179361809,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",1.01,"coherent",2.72,2.78672465219007,0.237373922055698,2.38612126677596,3.22499040758544,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",1.01,"configuration",0,-0.00482143343117428,0.0353471343477659,-0.0522079236169183,0.0616182027304603,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",1.01,"coherent_share",1,1.00203712290657,0.0126321019800208,0.978460284418031,1.01980085760913,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",2.01,"activation",0.8,0.809471384852898,0.0331704175682078,0.747401643203363,0.870116877473158,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",2.01,"aggregate",10.88,11.1276128750356,0.979410522778367,9.65438376201052,12.9463271744723,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",2.01,"total",2.72,2.78190321875889,0.244852630694592,2.41359594050263,3.23658179361809,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",2.01,"coherent",2.72,2.78627201447899,0.233521230965207,2.38653465733836,3.2275500365243,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",2.01,"configuration",0,-0.00436879572009325,0.0406166644973563,-0.0592756879500871,0.0791307543579491,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",2.01,"coherent_share",1,1.00200725547168,0.01437703652546,0.973714319654046,1.02241632549667,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",4.01,"activation",0.8,0.809471384852898,0.0331704175682078,0.747401643203363,0.870116877473158,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",4.01,"aggregate",10.88,11.1276128750356,0.979410522778367,9.65438376201052,12.9463271744723,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",4.01,"total",2.72,2.78190321875889,0.244852630694592,2.41359594050263,3.23658179361809,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",4.01,"coherent",2.72,2.78577136925238,0.231686984089467,2.38401732501536,3.22911957542186,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",4.01,"configuration",9.05941988094128e-16,-0.00386815049348703,0.0439985897593598,-0.0649690810309934,0.0958871162033327,48,48
"broad_coherent","heteroskedastic",24,0.8,"recoverable",4.01,"coherent_share",1,1.00189092372168,0.0155109469046758,0.9704436089663,1.02421459537815,48,48
"broad_coherent","spatial_correlated",6,0,"null",0.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"broad_coherent","spatial_correlated",6,0,"null",0.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"broad_coherent","spatial_correlated",6,0,"null",0.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"broad_coherent","spatial_correlated",6,0,"null",0.01,"coherent",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"broad_coherent","spatial_correlated",6,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"broad_coherent","spatial_correlated",6,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"broad_coherent","spatial_correlated",6,0,"null",1.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"broad_coherent","spatial_correlated",6,0,"null",1.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"broad_coherent","spatial_correlated",6,0,"null",1.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"broad_coherent","spatial_correlated",6,0,"null",1.01,"coherent",0,0.0101430897462154,0.178867230639776,-0.230229694715866,0.407448084312697,48,48
"broad_coherent","spatial_correlated",6,0,"null",1.01,"configuration",0,0.00708750100220789,0.0454784341150201,-0.0581947729096781,0.0845368962253551,48,48
"broad_coherent","spatial_correlated",6,0,"null",1.01,"coherent_share",NA,1.04900874393846,0.99155126729008,-0.182880378726295,2.27596050881299,48,48
"broad_coherent","spatial_correlated",6,0,"null",2.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"broad_coherent","spatial_correlated",6,0,"null",2.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"broad_coherent","spatial_correlated",6,0,"null",2.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"broad_coherent","spatial_correlated",6,0,"null",2.01,"coherent",0,0.00571961590796392,0.158862441554476,-0.242709625814794,0.360589613766318,48,48
"broad_coherent","spatial_correlated",6,0,"null",2.01,"configuration",0,0.0115109748404594,0.0763426800018918,-0.0975556099183027,0.111640130342484,48,48
"broad_coherent","spatial_correlated",6,0,"null",2.01,"coherent_share",NA,0.927865187709983,1.7506107233791,-0.674322066571757,4.89696932211171,48,48
"broad_coherent","spatial_correlated",6,0,"null",4.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"broad_coherent","spatial_correlated",6,0,"null",4.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"broad_coherent","spatial_correlated",6,0,"null",4.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"broad_coherent","spatial_correlated",6,0,"null",4.01,"coherent",0,0.00449789721008072,0.132036461643334,-0.23352584877184,0.28690033013029,48,48
"broad_coherent","spatial_correlated",6,0,"null",4.01,"configuration",0,0.0127326935383426,0.110763170779222,-0.152513956239384,0.286100919986014,48,48
"broad_coherent","spatial_correlated",6,0,"null",4.01,"coherent_share",NA,0.474119017010994,2.18001055144657,-4.79237049973984,4.9411953136163,48,48
"broad_coherent","spatial_correlated",6,0.2,"low_power",0.01,"activation",0.2,0.20818576106482,0.125236443669461,-0.0437572647480871,0.438660963116959,48,48
